Date,Open,High,Low,Close,Adj Close,Volume
7/30/2019,52.189999,52.540001,51.827499,52.195,51.018002,135742800
7/31/2019,54.105,55.342499,52.825001,53.259998,52.05899,277125600
8/1/2019,53.474998,54.5075,51.685001,52.107498,50.932476,216071600
8/2/2019,51.3825,51.607498,50.407501,51.005001,49.854843,163448400
8/5/2019,49.497501,49.662498,48.145,48.334999,47.245045,209572000
8/6/2019,49.077499,49.517502,48.509998,49.25,48.139416,143299200
8/7/2019,48.852501,49.889999,48.455002,49.759998,48.637909,133457600
8/8/2019,50.049999,50.8825,49.8475,50.857498,49.710667,108038000
8/9/2019,50.325001,50.689999,49.822498,50.247501,49.301029,98478800
8/12/2019,49.904999,50.512501,49.787498,50.119999,49.17593,89927600
8/13/2019,50.255001,53.035,50.119999,52.2425,51.258453,188874000
8/14/2019,50.790001,51.610001,50.647499,50.6875,49.732746,146189600
8/15/2019,50.865002,51.285,49.9175,50.435001,49.485001,108909600
8/16/2019,51.07,51.790001,50.959999,51.625,50.65258,110481600
8/19/2019,52.654999,53.182499,52.5075,52.587502,51.596951,97654400
8/20/2019,52.720001,53.337502,52.580002,52.59,51.599403,107537200
8/21/2019,53.247501,53.412498,52.900002,53.16,52.158669,86141600
8/22/2019,53.297501,53.610001,52.6875,53.115002,52.114521,89014800
8/23/2019,52.357498,53.012501,50.25,50.66,49.705765,187272000
8/26/2019,51.465,51.797501,51.264999,51.622501,50.650127,104174400
8/27/2019,51.965,52.137501,50.8825,51.040001,50.078602,103493200
8/28/2019,51.025002,51.43,50.830002,51.3825,50.41465,63755200
8/29/2019,52.125,52.330002,51.665001,52.252499,51.268261,83962000
8/30/2019,52.540001,52.612499,51.799999,52.185001,51.202038,84573600
9/3/2019,51.607498,51.744999,51.055,51.424999,50.456348,80092000
9/4/2019,52.0975,52.369999,51.830002,52.297501,51.312416,76752400
9/5/2019,53,53.4925,52.877499,53.32,52.315651,95654800
9/6/2019,53.512501,53.605,53.127499,53.314999,52.310753,77449200
9/9/2019,53.709999,54.110001,52.767502,53.5425,52.533962,109237600
9/10/2019,53.465,54.195,52.927502,54.174999,53.154549,127111600
9/11/2019,54.517502,55.927502,54.432499,55.897499,54.844604,177158400
9/12/2019,56.200001,56.605,55.715,55.772499,54.721962,128906800
9/13/2019,55,55.197498,54.255001,54.6875,53.657398,159053200
9/16/2019,54.432499,55.032501,54.389999,54.974998,53.93948,84632400
9/17/2019,54.990002,55.205002,54.779999,55.174999,54.135715,73274800
9/18/2019,55.264999,55.712502,54.860001,55.692501,54.643471,101360000
9/19/2019,55.502499,55.939999,55.092499,55.240002,54.19949,88242400
9/20/2019,55.345001,55.639999,54.3675,54.432499,53.4072,221652400
9/23/2019,54.737499,54.959999,54.412498,54.68,53.650036,76662000
9/24/2019,55.2575,55.622501,54.297501,54.419998,53.394932,124763200
9/25/2019,54.637501,55.375,54.285,55.2575,54.21666,87613600
9/26/2019,55,55.235001,54.7075,54.9725,53.937027,75334000
9/27/2019,55.134998,55.240002,54.32,54.705002,53.674572,101408000
9/30/2019,55.224998,56.145,55.197498,55.9925,54.937817,103909600
10/1/2019,56.267502,57.055,56.049999,56.147499,55.089897,139223200
10/2/2019,55.764999,55.895,54.482498,54.740002,53.708908,138449200
10/3/2019,54.607498,55.240002,53.782501,55.205002,54.165146,114426000
10/4/2019,56.41,56.872501,55.9725,56.752499,55.683498,138478800
10/7/2019,56.567501,57.482498,56.459999,56.764999,55.695763,122306000
10/8/2019,56.455002,57.014999,56.0825,56.099998,55.043289,111820000
10/9/2019,56.7575,56.947498,56.41,56.7575,55.688404,74770400
10/10/2019,56.982498,57.610001,56.825001,57.522499,56.438995,113013600
10/11/2019,58.237499,59.41,58.077499,59.052502,57.940182,166795600
10/14/2019,58.724998,59.532501,58.6675,58.967499,57.856773,96427600
10/15/2019,59.0975,59.412498,58.720001,58.830002,57.72187,87360000
10/16/2019,58.342499,58.810001,58.299999,58.592499,57.488842,73903200
10/17/2019,58.772499,59.037498,58.380001,58.82,57.712055,67585200
10/18/2019,58.647499,59.395,58.572498,59.102501,57.989239,97433600
10/21/2019,59.380001,60.247501,59.330002,60.127499,58.994923,87247200
10/22/2019,60.290001,60.549999,59.904999,59.990002,58.860027,82293600
10/23/2019,60.525002,60.810001,60.305,60.794998,59.649857,75828800
10/24/2019,61.127499,61.200001,60.452499,60.895,59.747967,69275200
10/25/2019,60.790001,61.682499,60.720001,61.645,60.483841,73477200
10/28/2019,61.855,62.3125,61.68,62.262501,61.08971,96572800
10/29/2019,62.2425,62.4375,60.642502,60.822498,59.676834,142839600
10/30/2019,61.189999,61.325001,60.302502,60.814999,59.669479,124522000
10/31/2019,61.810001,62.2925,59.314999,62.189999,61.018581,139162000
11/1/2019,62.384998,63.982498,62.290001,63.955002,62.750336,151125200
11/4/2019,64.332497,64.462502,63.845001,64.375,63.162418,103272000
11/5/2019,64.262497,64.547501,64.080002,64.282501,63.071663,79897600
11/6/2019,64.192497,64.372498,63.842499,64.309998,63.098644,75864400
11/7/2019,64.684998,65.087502,64.527496,64.857498,63.826878,94940400
11/8/2019,64.672501,65.110001,64.212502,65.035004,64.001564,69986400
11/11/2019,64.574997,65.6175,64.57,65.550003,64.508377,81821200
11/12/2019,65.387497,65.697502,65.230003,65.489998,64.449341,87388800
11/13/2019,65.282501,66.195,65.267502,66.1175,65.066864,102734400
11/14/2019,65.9375,66.220001,65.525002,65.660004,64.616646,89182800
11/15/2019,65.919998,66.445,65.752502,66.440002,65.384239,100206400
11/18/2019,66.449997,66.857498,66.057503,66.775002,65.713921,86703200
11/19/2019,66.974998,67,66.347504,66.572502,65.514633,76167200
11/20/2019,66.385002,66.519997,65.099998,65.797501,64.751945,106234400
11/21/2019,65.922501,66.002502,65.294998,65.502502,64.461647,121395200
11/22/2019,65.647499,65.794998,65.209999,65.445,64.405029,65325200
11/25/2019,65.677498,66.610001,65.629997,66.592499,65.534302,84020400
11/26/2019,66.735001,66.790001,65.625,66.072502,65.022568,105207600
11/27/2019,66.394997,66.995003,66.327499,66.959999,65.895981,65235600
11/29/2019,66.650002,67,66.474998,66.8125,65.750816,46617600
12/2/2019,66.817497,67.0625,65.862503,66.040001,64.990601,94487200
12/3/2019,64.577499,64.8825,64.072502,64.862503,63.831802,114430400
12/4/2019,65.267502,65.827499,65.169998,65.434998,64.39521,67181600
12/5/2019,65.947502,66.472504,65.682503,66.394997,65.339958,74424400
12/6/2019,66.870003,67.75,66.824997,67.677498,66.602066,106075600
12/9/2019,67.5,67.699997,66.227501,66.730003,65.669647,128042400
12/10/2019,67.150002,67.517502,66.464996,67.120003,66.053444,90420400
12/11/2019,67.202499,67.775002,67.125,67.692497,66.616844,78756800
12/12/2019,66.945,68.139999,66.830002,67.864998,66.786598,137310400
12/13/2019,67.864998,68.824997,67.732498,68.787498,67.694435,133587600
12/16/2019,69.25,70.197502,69.245003,69.964996,68.853226,128186000
12/17/2019,69.892502,70.442497,69.699997,70.102501,68.988533,114158400
12/18/2019,69.949997,70.474998,69.779999,69.934998,68.8237,116028400
12/19/2019,69.875,70.294998,69.737503,70.004997,68.892586,98369200
12/20/2019,70.557503,70.662498,69.639999,69.860001,68.749893,275978000
12/23/2019,70.1325,71.0625,70.092499,71,69.871788,98572000
12/24/2019,71.172501,71.222504,70.730003,71.067497,69.93821,48478800
12/26/2019,71.205002,72.495003,71.175003,72.477501,71.325806,93121200
12/27/2019,72.779999,73.4925,72.029999,72.449997,71.298729,146266000
12/30/2019,72.364998,73.172501,71.305,72.879997,71.721901,144114400
12/31/2019,72.482498,73.419998,72.379997,73.412498,72.245941,100805600
1/2/2020,74.059998,75.150002,73.797501,75.087502,73.894318,135480400
1/3/2020,74.287498,75.144997,74.125,74.357498,73.175911,146322800
1/6/2020,73.447502,74.989998,73.1875,74.949997,73.75901,118387200
1/7/2020,74.959999,75.224998,74.370003,74.597504,73.412117,108872000
1/8/2020,74.290001,76.110001,74.290001,75.797501,74.593033,132079200
1/9/2020,76.809998,77.607498,76.550003,77.407501,76.177452,170108400
1/10/2020,77.650002,78.167503,77.0625,77.582497,76.349678,140644800
1/13/2020,77.910004,79.267502,77.787498,79.239998,77.980827,121532000
1/14/2020,79.175003,79.392502,78.042503,78.169998,76.927841,161954400
1/15/2020,77.962502,78.875,77.387497,77.834999,76.598167,121923600
1/16/2020,78.397499,78.925003,78.022499,78.809998,77.557663,108829200
1/17/2020,79.067497,79.684998,78.75,79.682503,78.416313,137816400
1/21/2020,79.297501,79.754997,79,79.142502,77.884888,110843200
1/22/2020,79.644997,79.997498,79.327499,79.425003,78.162895,101832400
1/23/2020,79.480003,79.889999,78.912498,79.807503,78.53933,104472000
1/24/2020,80.0625,80.832497,79.379997,79.577499,78.312965,146537600
1/27/2020,77.514999,77.942497,76.220001,77.237503,76.01017,161940000
1/28/2020,78.150002,79.599998,78.047501,79.422501,78.160446,162234000
1/29/2020,81.112503,81.962502,80.345001,81.084999,79.796524,216229200
1/30/2020,80.135002,81.022499,79.6875,80.967499,79.680885,126743200
1/31/2020,80.232498,80.669998,77.072502,77.377502,76.147926,199588400
2/3/2020,76.074997,78.372498,75.555,77.165001,75.938812,173788400
2/4/2020,78.827499,79.910004,78.407501,79.712502,78.445839,136616400
2/5/2020,80.879997,81.190002,79.737503,80.362503,79.08551,118826800
2/6/2020,80.642502,81.305,80.065002,81.302498,80.010574,105425600
2/7/2020,80.592499,80.849998,79.5,80.0075,78.923004,117684000
2/10/2020,78.544998,80.387497,78.462502,80.387497,79.297852,109348800
2/11/2020,80.900002,80.974998,79.677498,79.902496,78.819427,94323200
2/12/2020,80.3675,81.805,80.3675,81.800003,80.691208,113730400
2/13/2020,81.047501,81.555,80.837502,81.217499,80.116608,94747600
2/14/2020,81.184998,81.495003,80.712502,81.237503,80.13633,80113600
2/18/2020,78.839996,79.9375,78.652496,79.75,78.668999,152531200
2/19/2020,80,81.142502,80,80.904999,79.808342,93984000
2/20/2020,80.657501,81.162498,79.552498,80.074997,78.989586,100566000
2/21/2020,79.654999,80.112503,77.625,78.262497,77.20166,129554000
2/24/2020,74.315002,76.044998,72.307503,74.544998,73.534554,222195200
2/25/2020,75.237503,75.6325,71.532501,72.019997,71.04377,230673600
2/26/2020,71.6325,74.470001,71.625,73.162498,72.170784,198054800
2/27/2020,70.275002,71.5,68.239998,68.379997,67.453125,320605600
2/28/2020,64.315002,69.602501,64.092499,68.339996,67.413658,426510000
3/2/2020,70.57,75.360001,69.43,74.702499,73.689911,341397200
3/3/2020,75.917503,76,71.449997,72.330002,71.349571,319475600
3/4/2020,74.110001,75.849998,73.282501,75.684998,74.659081,219178400
3/5/2020,73.879997,74.887497,72.852501,73.230003,72.237373,187572800
3/6/2020,70.5,72.705002,70.307503,72.2575,71.278053,226176800
3/9/2020,65.9375,69.522499,65.75,66.542503,65.640533,286744800
3/10/2020,69.285004,71.610001,67.342499,71.334999,70.368065,285290000
3/11/2020,69.347504,70.305,67.964996,68.857498,67.924133,255598800
3/12/2020,63.985001,67.5,62,62.057499,61.216316,418474000
3/13/2020,66.222504,69.980003,63.237499,69.4925,68.550545,370732000
3/16/2020,60.487499,64.769997,60,60.552502,59.731716,322423600
3/17/2020,61.877499,64.402496,59.599998,63.215,62.358128,324056000
3/18/2020,59.942501,62.5,59.279999,61.6675,60.831608,300233600
3/19/2020,61.8475,63.209999,60.6525,61.195,60.365509,271857200
3/20/2020,61.794998,62.9575,57,57.310001,56.533169,401693200
3/23/2020,57.02,57.125,53.1525,56.092499,55.332169,336752800
3/24/2020,59.09,61.922501,58.575001,61.720001,60.883396,287531200
3/25/2020,62.6875,64.5625,61.075001,61.380001,60.548004,303602000
3/26/2020,61.630001,64.669998,61.59,64.610001,63.734219,252087200
3/27/2020,63.1875,63.967499,61.762501,61.935001,61.095482,204216800
3/30/2020,62.685001,63.880001,62.349998,63.702499,62.839016,167976400
3/31/2020,63.900002,65.622498,63,63.572498,62.710773,197002000
4/1/2020,61.625,62.18,59.782501,60.227501,59.411129,176218400
4/2/2020,60.084999,61.287498,59.224998,61.232498,60.4025,165934000
4/3/2020,60.700001,61.424999,59.7425,60.352501,59.534431,129880000
4/6/2020,62.724998,65.777496,62.345001,65.6175,64.728073,201820400
4/7/2020,67.699997,67.925003,64.75,64.857498,63.978359,202887200
4/8/2020,65.684998,66.842499,65.307503,66.517502,65.615875,168895200
4/9/2020,67.175003,67.517502,66.175003,66.997498,66.089355,161834800
4/13/2020,67.077499,68.425003,66.457497,68.3125,67.386543,131022800
4/14/2020,70,72.0625,69.512497,71.762497,70.789772,194994800
4/15/2020,70.599998,71.582497,70.157501,71.107498,70.143646,131154400
4/16/2020,71.845001,72.050003,70.587502,71.672501,70.700989,157125200
4/17/2020,71.172501,71.737503,69.214996,70.699997,69.741669,215250000
4/20/2020,69.487503,70.419998,69.212502,69.232498,68.294067,130015200
4/21/2020,69.07,69.3125,66.357498,67.092499,66.183067,180991600
4/22/2020,68.402496,69.474998,68.050003,69.025002,68.089394,116862400
4/23/2020,68.967499,70.4375,68.717499,68.7575,67.8255,124814400
4/24/2020,69.300003,70.752502,69.25,70.7425,69.7836,126161200
4/27/2020,70.449997,71.135002,69.987503,70.792503,69.832916,117087600
4/28/2020,71.269997,71.457497,69.550003,69.644997,68.700974,112004800
4/29/2020,71.182503,72.417503,70.972504,71.932503,70.957466,137280800
4/30/2020,72.489998,73.6325,72.087502,73.449997,72.454391,183064000
5/1/2020,71.5625,74.75,71.462502,72.267502,71.287918,240616800
5/4/2020,72.292503,73.422501,71.580002,73.290001,72.296562,133568000
5/5/2020,73.764999,75.25,73.614998,74.389999,73.381653,147751200
5/6/2020,75.114998,75.809998,74.717499,75.157501,74.138756,142333600
5/7/2020,75.805,76.292503,75.4925,75.934998,74.905708,115215200
5/8/2020,76.410004,77.587502,76.072502,77.532501,76.688591,133838400
5/11/2020,77.025002,79.262497,76.809998,78.752502,77.895325,145946400
5/12/2020,79.457497,79.922501,77.727501,77.852501,77.005119,162301200
5/13/2020,78.037498,78.987503,75.802498,76.912498,76.07534,200622400
5/14/2020,76.127502,77.447502,75.3825,77.385002,76.542694,158929200
5/15/2020,75.087502,76.974998,75.052498,76.927498,76.090172,166348400
5/18/2020,78.292503,79.125,77.580002,78.739998,77.882942,135178400
5/19/2020,78.7575,79.629997,78.252502,78.285004,77.432915,101729600
5/20/2020,79.169998,79.879997,79.129997,79.807503,78.93882,111504800
5/21/2020,79.665001,80.222504,78.967499,79.212502,78.350311,102688800
5/22/2020,78.942497,79.807503,78.837502,79.722504,78.854759,81803200
5/26/2020,80.875,81.059998,79.125,79.182503,78.320633,125522000
5/27/2020,79.035004,79.677498,78.272499,79.527496,78.661873,112945200
5/28/2020,79.192497,80.860001,78.907501,79.5625,78.696495,133560800
5/29/2020,79.8125,80.287498,79.1175,79.485001,78.619843,153532400
6/1/2020,79.4375,80.587502,79.302498,80.462502,79.5867,80791200
6/2/2020,80.1875,80.860001,79.732498,80.834999,79.955147,87642800
6/3/2020,81.165001,81.550003,80.574997,81.279999,80.395294,104491200
6/4/2020,81.097504,81.404999,80.195,80.580002,79.702927,87560400
6/5/2020,80.837502,82.9375,80.807503,82.875,81.972931,137250400
6/8/2020,82.5625,83.400002,81.830002,83.364998,82.457611,95654400
6/9/2020,83.035004,86.402496,83.002502,85.997498,85.061455,147712400
6/10/2020,86.974998,88.692497,86.522499,88.209999,87.249878,166651600
6/11/2020,87.327499,87.764999,83.870003,83.974998,83.060959,201662400
6/12/2020,86.18,86.949997,83.555,84.699997,83.778069,200146000
6/15/2020,83.3125,86.419998,83.144997,85.747498,84.814178,138808800
6/16/2020,87.864998,88.300003,86.18,88.019997,87.061943,165428800
6/17/2020,88.787498,88.849998,87.772499,87.897499,86.940773,114406400
6/18/2020,87.852501,88.362503,87.305,87.932503,86.975388,96820400
6/19/2020,88.660004,89.139999,86.287498,87.43,86.478363,264476000
6/22/2020,87.834999,89.864998,87.787498,89.717499,88.740967,135445200
6/23/2020,91,93.095001,90.567497,91.6325,90.635124,212155600
6/24/2020,91.25,92.197502,89.629997,90.014999,89.035217,192623200
6/25/2020,90.175003,91.25,89.392502,91.209999,90.217209,137522400
6/26/2020,91.102501,91.330002,88.254997,88.407501,87.445221,205256800
6/29/2020,88.3125,90.542503,87.82,90.445,89.460541,130646000
6/30/2020,90.019997,91.495003,90,91.199997,90.207321,140223200
7/1/2020,91.279999,91.839996,90.977501,91.027496,90.036697,110737200
7/2/2020,91.962502,92.6175,90.910004,91.027496,90.036697,114041600
7/6/2020,92.5,93.945,92.467499,93.462502,92.445198,118655600
7/7/2020,93.852501,94.654999,93.057503,93.172501,92.158356,112424400
7/8/2020,94.18,95.375,94.089996,95.342499,94.304733,117092000
7/9/2020,96.262497,96.317497,94.672501,95.752502,94.710274,125642800
7/10/2020,95.334999,95.980003,94.705002,95.919998,94.875946,90257200
7/13/2020,97.264999,99.955002,95.2575,95.477501,94.438263,191649200
7/14/2020,94.839996,97.254997,93.877502,97.057503,96.001076,170989200
7/15/2020,98.989998,99.247498,96.489998,97.724998,96.661308,153198000
7/16/2020,96.5625,97.404999,95.904999,96.522499,95.471886,110577600
7/17/2020,96.987503,97.147499,95.839996,96.327499,95.279007,92186800
7/20/2020,96.417503,98.5,96.0625,98.357498,97.286911,90318000
7/21/2020,99.172501,99.25,96.7425,97,95.944199,103433200
7/22/2020,96.692497,97.974998,96.602501,97.272499,96.213722,89001600
7/23/2020,96.997498,97.077499,92.010002,92.845001,91.834412,197004400
7/24/2020,90.987503,92.970001,89.144997,92.614998,91.606926,185438800
7/27/2020,93.709999,94.904999,93.480003,94.809998,93.778038,121214000
7/28/2020,94.3675,94.550003,93.247498,93.252502,92.237488,103625600
7/29/2020,93.75,95.230003,93.712502,95.040001,94.005524,90329200
7/30/2020,94.1875,96.297501,93.767502,96.190002,95.143013,158130000
7/31/2020,102.885002,106.415001,100.824997,106.260002,105.103409,374336800
8/3/2020,108.199997,111.637497,107.892502,108.9375,107.751762,308151200
8/4/2020,109.1325,110.790001,108.387497,109.665001,108.471336,173071600
8/5/2020,109.377502,110.392502,108.897499,110.0625,108.86451,121776800
8/6/2020,110.404999,114.412498,109.797501,113.902496,112.662712,202428800
8/7/2020,113.205002,113.675003,110.292503,111.112503,110.10125,198045600
8/10/2020,112.599998,113.775002,110,112.727501,111.701538,212403600
8/11/2020,111.970001,112.482498,109.107498,109.375,108.379562,187902400
8/12/2020,110.497498,113.275002,110.297501,113.010002,111.981468,165598000
8/13/2020,114.43,116.042503,113.927498,115.010002,113.963272,210082000
8/14/2020,114.830002,115,113.044998,114.907501,113.861702,165565200
8/17/2020,116.0625,116.087502,113.962502,114.607498,113.56443,119561600
8/18/2020,114.352501,116,114.0075,115.5625,114.510735,105633600
8/19/2020,115.982498,117.162498,115.610001,115.707497,114.654427,145538000
8/20/2020,115.75,118.392502,115.732498,118.275002,117.198555,126907200
8/21/2020,119.262497,124.8675,119.25,124.370003,123.238098,338054800
8/24/2020,128.697495,128.785004,123.9375,125.857498,124.712036,345937600
8/25/2020,124.697502,125.18,123.052498,124.824997,123.688942,211495600
8/26/2020,126.18,126.9925,125.082497,126.522499,125.370987,163022400
8/27/2020,127.142502,127.485001,123.832497,125.010002,123.872269,155552400
8/28/2020,126.012497,126.442497,124.577499,124.807503,123.671608,187630000
8/31/2020,127.580002,131,126,129.039993,127.86557,225702700
9/1/2020,132.759995,134.800003,130.529999,134.179993,132.958801,151948100
9/2/2020,137.589996,137.979996,127,131.399994,130.204102,200119000
9/3/2020,126.910004,128.839996,120.5,120.879997,119.779839,257599600
9/4/2020,120.07,123.699997,110.889999,120.959999,119.859123,332607200
9/8/2020,113.949997,118.989998,112.68,112.82,111.793198,231366600
9/9/2020,117.260002,119.139999,115.260002,117.32,116.252251,176940500
9/10/2020,120.360001,120.5,112.5,113.489998,112.457108,182274400
9/11/2020,114.57,115.230003,110,112,110.980667,180860300
9/14/2020,114.720001,115.93,112.800003,115.360001,114.310081,140150100
9/15/2020,118.330002,118.830002,113.610001,115.540001,114.488441,184642000
9/16/2020,115.230003,116,112.040001,112.129997,111.109482,154679000
9/17/2020,109.720001,112.199997,108.709999,110.339996,109.335762,178011000
9/18/2020,110.400002,110.879997,106.089996,106.839996,105.867622,287104900
9/21/2020,104.540001,110.190002,103.099998,110.080002,109.078148,195713800
9/22/2020,112.68,112.860001,109.160004,111.809998,110.792389,183055400
9/23/2020,111.620003,112.110001,106.769997,107.120003,106.145081,150718700
9/24/2020,105.169998,110.25,105,108.220001,107.235062,167743300
9/25/2020,108.43,112.440002,107.669998,112.279999,111.258118,149981400
9/28/2020,115.010002,115.32,112.779999,114.959999,113.913727,137672400
9/29/2020,114.550003,115.309998,113.57,114.089996,113.051636,99382200
9/30/2020,113.790001,117.260002,113.620003,115.809998,114.755989,142675200
10/1/2020,117.639999,117.720001,115.830002,116.790001,115.727066,116120400
10/2/2020,112.889999,115.370003,112.220001,113.019997,111.991371,144712000
10/5/2020,113.910004,116.650002,113.550003,116.5,115.439705,106243800
10/6/2020,115.699997,116.120003,112.25,113.160004,112.130104,161498200
10/7/2020,114.620003,115.550003,114.129997,115.080002,114.032639,96849000
10/8/2020,116.25,116.400002,114.589996,114.970001,113.923637,83477200
10/9/2020,115.279999,117,114.919998,116.970001,115.905434,100506900
10/12/2020,120.059998,125.18,119.279999,124.400002,123.267815,240226800
10/13/2020,125.269997,125.389999,119.650002,121.099998,119.997841,262330500
10/14/2020,121,123.029999,119.620003,121.190002,120.087029,150712000
10/15/2020,118.720001,121.199997,118.150002,120.709999,119.611389,112559200
10/16/2020,121.279999,121.550003,118.809998,119.019997,117.936775,115393800
10/19/2020,119.959999,120.419998,115.660004,115.980003,114.924454,120639300
10/20/2020,116.199997,118.980003,115.629997,117.510002,116.440514,124423700
10/21/2020,116.669998,118.709999,116.449997,116.870003,115.806358,89946000
10/22/2020,117.449997,118.040001,114.589996,115.75,114.696526,101988000
10/23/2020,116.389999,116.550003,114.279999,115.040001,113.993004,82572600
10/26/2020,114.010002,116.550003,112.879997,115.050003,114.002907,111850700
10/27/2020,115.489998,117.279999,114.540001,116.599998,115.538795,92276800
10/28/2020,115.050003,115.43,111.099998,111.199997,110.187943,143937800
10/29/2020,112.370003,116.93,112.199997,115.32,114.270439,146129200
10/30/2020,111.059998,111.989998,107.720001,108.860001,107.869232,190272600
11/2/2020,109.110001,110.68,107.32,108.769997,107.78006,122866900
11/3/2020,109.660004,111.489998,108.730003,110.440002,109.434868,107624400
11/4/2020,114.139999,115.589996,112.349998,114.949997,113.903816,138235500
11/5/2020,117.949997,119.620003,116.870003,119.029999,117.946693,126387100
11/6/2020,118.32,119.199997,116.129997,118.690002,117.812683,114457900
11/9/2020,120.5,121.989998,116.050003,116.32,115.460205,154515300
11/10/2020,115.550003,117.589996,114.129997,115.970001,115.112785,138023400
11/11/2020,117.190002,119.629997,116.440002,119.489998,118.606758,112295000
11/12/2020,119.620003,120.529999,118.57,119.209999,118.32885,103162300
11/13/2020,119.440002,119.669998,117.870003,119.260002,118.378471,81581900
11/16/2020,118.919998,120.989998,118.150002,120.300003,119.410782,91183000
11/17/2020,119.550003,120.669998,118.959999,119.389999,118.507515,74271000
11/18/2020,118.610001,119.82,118,118.029999,117.157562,76322100
11/19/2020,117.589996,119.059998,116.809998,118.639999,117.763046,74113000
11/20/2020,118.639999,118.769997,117.290001,117.339996,116.472656,73604300
11/23/2020,117.18,117.620003,113.75,113.849998,113.008461,127959300
11/24/2020,113.910004,115.849998,112.589996,115.169998,114.318703,113874200
11/25/2020,115.550003,116.75,115.169998,116.029999,115.17234,76499200
11/27/2020,116.57,117.489998,116.220001,116.589996,115.728195,46691300
11/30/2020,116.970001,120.970001,116.809998,119.050003,118.170021,169410200
12/1/2020,121.010002,123.470001,120.010002,122.720001,121.812897,127728200
12/2/2020,122.019997,123.370003,120.889999,123.080002,122.170235,89004200
12/3/2020,123.519997,123.779999,122.209999,122.940002,122.031281,78967600
12/4/2020,122.599998,122.860001,121.519997,122.25,121.346367,78260400
12/7/2020,122.309998,124.57,122.25,123.75,122.835289,86712000
12/8/2020,124.370003,124.980003,123.089996,124.379997,123.460632,82225500
12/9/2020,124.529999,125.949997,121,121.779999,120.879837,115089200
12/10/2020,120.5,123.870003,120.150002,123.239998,122.329048,81312200
12/11/2020,122.43,122.760002,120.550003,122.410004,121.505188,86939800
12/14/2020,122.599998,123.349998,121.540001,121.779999,120.879837,79184500
12/15/2020,124.339996,127.900002,124.129997,127.879997,126.934746,157243700
12/16/2020,127.410004,128.369995,126.559998,127.809998,126.865273,98208600
12/17/2020,128.899994,129.580002,128.039993,128.699997,127.748688,94359800
12/18/2020,128.960007,129.100006,126.120003,126.660004,125.723778,192541500
12/21/2020,125.019997,128.309998,123.449997,128.229996,127.282166,121251600
12/22/2020,131.610001,134.410004,129.649994,131.880005,130.905182,168904800
12/23/2020,132.160004,132.429993,130.779999,130.960007,129.99202,88223700
12/24/2020,131.320007,133.460007,131.100006,131.970001,130.994522,54930100
12/28/2020,133.990005,137.339996,133.509995,136.690002,135.679642,124486200
12/29/2020,138.050003,138.789993,134.339996,134.869995,133.873093,121047300
12/30/2020,135.580002,135.990005,133.399994,133.720001,132.731583,96452100
12/31/2020,134.080002,134.740005,131.720001,132.690002,131.709213,99116600
1/4/2021,133.520004,133.610001,126.760002,129.410004,128.45343,143301900
1/5/2021,128.889999,131.740005,128.429993,131.009995,130.041611,97664900
1/6/2021,127.720001,131.050003,126.379997,126.599998,125.664207,155088000
1/7/2021,128.360001,131.630005,127.860001,130.919998,129.952286,109578200
1/8/2021,132.429993,132.630005,130.229996,132.050003,131.073944,105158200
1/11/2021,129.190002,130.169998,128.5,128.979996,128.026611,100384500
1/12/2021,128.5,129.690002,126.860001,128.800003,127.847954,91951100
1/13/2021,128.759995,131.449997,128.490005,130.889999,129.922501,88636800
1/14/2021,130.800003,131,128.759995,128.910004,127.957138,90221800
1/15/2021,128.779999,130.220001,127,127.139999,126.200218,111598500
1/19/2021,127.779999,128.710007,126.940002,127.830002,126.885132,90757300
1/20/2021,128.660004,132.490005,128.550003,132.029999,131.054092,104319500
1/21/2021,133.800003,139.669998,133.589996,136.869995,135.858292,120150900
1/22/2021,136.279999,139.850006,135.020004,139.070007,138.042023,114459400
1/25/2021,143.070007,145.089996,136.539993,142.919998,141.863571,157611700
1/26/2021,143.600006,144.300003,141.369995,143.160004,142.101807,98390600
1/27/2021,143.429993,144.300003,140.410004,142.059998,141.009949,140843800
1/28/2021,139.520004,141.990005,136.699997,137.089996,136.076675,142621100
1/29/2021,135.830002,136.740005,130.210007,131.960007,130.984589,177523800
2/1/2021,133.75,135.380005,130.929993,134.139999,133.148483,106239800
2/2/2021,135.729996,136.309998,134.610001,134.990005,133.992218,83305400
2/3/2021,135.759995,135.770004,133.610001,133.940002,132.949951,89880900
2/4/2021,136.300003,137.399994,134.589996,137.389999,136.374451,84183100
2/5/2021,137.350006,137.419998,135.860001,136.759995,135.951965,75693800
2/8/2021,136.029999,136.960007,134.919998,136.910004,136.101074,71297200
2/9/2021,136.619995,137.880005,135.850006,136.009995,135.20639,76774200
2/10/2021,136.479996,136.990005,134.399994,135.389999,134.590057,73046600
2/11/2021,135.899994,136.389999,133.770004,135.130005,134.331604,64280000
2/12/2021,134.350006,135.529999,133.690002,135.369995,134.570175,60145100
2/16/2021,135.490005,136.009995,132.789993,133.190002,132.403061,80576300
2/17/2021,131.25,132.220001,129.470001,130.839996,130.066956,97918500
2/18/2021,129.199997,130,127.410004,129.710007,128.943619,96856700
2/19/2021,130.240005,130.710007,128.800003,129.869995,129.102661,87668800
2/22/2021,128.009995,129.720001,125.599998,126,125.255547,103916400
